Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
20, Eco1090, 17774, 14173.2816473501, 206.510141467855, 170.312591425678, 1071.82671317655, 0, 
20, Eco1102, 28203, 14827.0881111938, 212.628194194499, 168.205155479913, 1148.45480977201, 0, 
20, Eco1133, 32205, 15865.1627387052, 236.889883247127, 184.435553485484, 1245.04489986027, 0, 
20, Eco1226, 23275, 19274.9024704619, 289.586683201827, 239.404038668099, 1671.44867883996, 0, 
20, Eco1441, 19294, 23197.2291904219, 338.768056758061, 289.920182440137, 2156.53187519436, 0, 
20, Eco2036, 20223, 11016.9462493201, 171.308104051951, 132.002670226969, 776.723532611383, 0, 
20, Eco2064, 44285, 13121.262684882, 201.948884279473, 170.514372812465, 937.934424748786, 0, 
20, Eco2072, 19716, 13613.9902617164, 199.923821548287, 161.689997971191, 985.359048488537, 0, 
20, Eco2078, 29673, 14083.6423684831, 204.650022400833, 165.133656859772, 1013.52030465406, 0, 
20, Eco2083, 40707, 14666.3108801926, 205.382636327571, 161.543616577002, 1016.85019775469, 0, 
20, Eco2090, 19188, 14894.864498645, 208.523871888308, 171.020377319158, 1100.39654992704, 0, 
20, Eco2102, 26949, 15947.1464989424, 204.955903722137, 156.947196556458, 1122.9980333222, 0, 
20, Eco2133, 29721, 16723.3356212779, 235.395656397353, 179.172302412436, 1230.7717438848, 0, 
20, Eco2226, 18597, 20326.6580631285, 284.367604923162, 245.688336828521, 1786.27434532451, 0, 
20, Eco2441, 21704, 24212.5862513822, 349.751991877327, 295.387992996683, 2263.26091964615, 0, 
20, Eco3036, 44627, 11456.2862616801, 151.807745663495, 138.009187263316, 791.293678714679, 0, 
20, Eco3064, 49056, 13963.7636170907, 168.88563855582, 159.894304468363, 927.574934768428, 0, 
20, Eco3072, 78331, 14453.1343018728, 174.095322117115, 166.365998136115, 971.708174286043, 0, 
20, Eco3078, 18625, 14982.1907114094, 175.511376128592, 164.77277852349, 1012.01975838926, 0, 
20, Eco3083, 29143, 14801.1579796177, 180.655623511408, 168.642452733075, 1028.3249493875, 0, 
20, Eco3090, 21037, 15285.9555069639, 181.580433084988, 170.904834339497, 1114.0310880829, 0, 
20, Eco3102, 15890, 15364.7224669604, 195.204647312608, 171.805915670233, 1123.74719949654, 0, 
20, Eco3133, 13632, 16707.4475498826, 218.310794319008, 187.048268779343, 1222.77105340376, 0, 
20, Eco3226, 16171, 19251.2914476532, 272.089266679873, 230.19058808979, 1615.9593717148, 0, 
20, Eco3441, 19879, 23087.3964988178, 394.608110848794, 296.57241309925, 2086.00749534685, 0, 
20, Eco4036, 172, 9962.34302325581, 174.033432378498, 121.994186046512, 718.895348837209, 0, 
20, Eco4064, 5858, 12720.6737794469, 203.376522692788, 163.556503926255, 952.529020143394, 0, 
20, Eco4072, 1440, 13391.3847222222, 195.14311491073, 147.584027777778, 966.840972222222, 0, 
20, Eco4078, 8585, 14160.1904484566, 191.699301994179, 145.362143273151, 978.539545719278, 0, 
20, Eco4083, 5379, 14483.7387990333, 196.503411346395, 151.969696969697, 1025.86633203198, 0, 
20, Eco4090, 8814, 14999.0002269117, 191.393991516713, 143.290673927842, 1048.45779441797, 0, 
20, Eco4102, 1170, 15975.8709401709, 193.082342541015, 142.655555555556, 1102.77863247863, 0, 
20, Eco4133, 1827, 17222.798576902, 216.104276428589, 154.616858237548, 1175.48002189382, 0, 
20, Eco4226, 1350, 20075.3303703704, 272.529424756064, 221.380740740741, 1649.13851851852, 0, 
20, Eco4441, 1535, 24311.9374592834, 360.032887656369, 295.695114006515, 2307.14657980456, 0, 
20, Eco5036, 5365, 10955.0989748369, 127.042788450498, 116.34072693383, 801.443243243243, 0, 
20, Eco5064, 17414, 12861.5977948777, 162.679848232889, 153.249454461927, 879.58912369358, 0, 
20, Eco5072, 22086, 13142.0099610613, 160.384185203701, 141.989223942769, 900.979534546772, 0, 
20, Eco5078, 5818, 13753.1419731867, 159.805923560978, 142.153145410794, 1020.25111722241, 0, 
20, Eco5083, 16741, 14213.4251239472, 168.717060533502, 154.346992413834, 972.79696553372, 0, 
20, Eco5090, 9068, 14643.4509263344, 160.882802657171, 146.963828848699, 1096.29852227614, 0, 
20, Eco5102, 6144, 14907.0234375, 182.003313262229, 157.881510416667, 1088.19303385417, 0, 
20, Eco5133, 6362, 15969.5877082678, 219.592241972658, 180.874410562716, 1163.61930210626, 0, 
20, Eco5226, 9544, 18845.8280595138, 251.206800954369, 211.776194467728, 1568.75010477787, 0, 
20, Eco5441, 12230, 22996.7481602616, 357.500245973824, 276.82551103843, 2055.86009811938, 0, 
20, Eco6036, 1953, 10525.9738863287, 170.297924667769, 124.557603686636, 742.455709165387, 0, 
20, Eco6064, 19530, 12333.2669738863, 215.072577348889, 178.195903737839, 892.377521761393, 0, 
20, Eco6072, 3503, 13393.1647159577, 209.077662211055, 156.754781615758, 965.652583499857, 0, 
20, Eco6078, 14236, 14116.3371031189, 208.706361235448, 152.491008710312, 969.947457150885, 0, 
20, Eco6083, 15891, 14560.2299414763, 211.764756207478, 152.9505380404, 978.758857214776, 0, 
20, Eco6090, 11750, 14430.6971914894, 218.355663802389, 170.079489361702, 1073.72655319149, 0, 
20, Eco6102, 3467, 15856.8217479089, 215.526848809472, 148.036631093164, 1055.41274877416, 0, 
20, Eco6133, 3842, 16712.3891202499, 235.324441742084, 170.675950026028, 1190.64003123373, 0, 
20, Eco6226, 3656, 20747.7037746171, 281.952553035811, 244.770787746171, 1858.88840262582, 0, 
20, Eco6441, 4316, 24434.6341519926, 345.897965480341, 306.327849860982, 2323.937442076, 0, 
20, Eco7036, 1102, 10603.3729582577, 144.188968506643, 113.715063520871, 783.176043557169, 0, 
20, Eco7064, 1986, 12152.8348439074, 188.668228921659, 154.160120845921, 921.86253776435, 0, 
20, Eco7072, 753, 13118.3758300133, 177.130223517727, 144.652058432935, 1040.17131474104, 0, 
20, Eco7078, 1858, 13216.4241119483, 182.377007509473, 147.383745963402, 1102.37029063509, 0, 
20, Eco7083, 5910, 13636.7079526227, 193.011159579833, 162.097461928934, 1091.82368866328, 0, 
20, Eco7090, 3331, 14021.7763434404, 190.841208190671, 158.184329030321, 1107.01200840588, 0, 
20, Eco7102, 1901, 14294.4113624408, 207.296407657822, 161.970541820095, 1206.532351394, 0, 
20, Eco7133, 630, 15131.0746031746, 242.95407331863, 182.631746031746, 1223.86507936508, 0, 
20, Eco7226, 2045, 18278.4273838631, 295.118191290024, 219.314914425428, 1592.26405867971, 0, 
20, Eco7441, 4476, 23745.0918230563, 344.449974481077, 304.80473637176, 2346.21648793566, 0, 
20, Eco8036, 17977, 10428.9087723202, 194.51679259819, 165.502809145019, 726.493575123769, 0, 
20, Eco8064, 10918, 12799.2599377175, 225.811743948331, 188.629785675032, 909.544880014655, 0, 
20, Eco8072, 8063, 12938.0565546323, 233.029797040475, 191.09773037331, 953.872876100707, 0, 
20, Eco8078, 13638, 14163.2278926529, 221.425458061373, 180.387373515178, 1069.67795864496, 0, 
20, Eco8083, 7632, 14181.6455712788, 227.253630019245, 178.190906708595, 1099.97209119497, 0, 
20, Eco8090, 6986, 13893.0588319496, 224.992284487153, 171.157887202977, 1106.32665330661, 0, 
20, Eco8102, 26798, 15524.4676841555, 231.07909941266, 182.085603403239, 1235.6151578476, 0, 
20, Eco8133, 23312, 16954.2679306795, 249.431632970952, 201.639970830474, 1392.24335106383, 0, 
20, Eco8226, 21104, 20148.5844389689, 316.26902960486, 255.635993176649, 1755.31226307809, 0, 
20, Eco8441, 14858, 23343.0391708171, 355.185087487138, 304.779580024229, 2207.34789339077, 0, 
20, Eco9036, 1765, 12033.8101983003, 207.894852947594, 140.704815864023, 916.703116147309, 0, 
20, Eco9064, 1412, 14457.2556657224, 245.696205950569, 166.538243626062, 1134.69830028329, 0, 
20, Eco9072, 987, 15580.0192502533, 228.465442274987, 154.58358662614, 1195.78723404255, 0, 
20, Eco9078, 1527, 15501.7642436149, 255.346371232333, 173.013752455796, 1265.70923379175, 0, 
20, Eco9083, 1367, 16156.2706656913, 254.913964658275, 182.332845647403, 1326.4608632041, 0, 
20, Eco9090, 502, 15706.5896414343, 270.755491240965, 191.40438247012, 1333.37848605578, 0, 
20, Eco9102, 3213, 17264.6128229069, 262.7390876588, 184.42328042328, 1345.72860255213, 0, 
20, Eco9133, 4533, 18358.9810280168, 289.417994936361, 203.456651224355, 1474.89366865211, 0, 
20, Eco9226, 1082, 21715.5914972274, 375.033132201796, 272.363216266174, 1977.90757855823, 0, 
20, Eco9441, 1896, 25438.5569620253, 401.007635996671, 309.313291139241, 2498.92088607595, 0, 
25, Eco1036, 22976, 11096.0488770891, 222.829166700877, 129.890799094708, 793.299747562674, 0, 
25, Eco1064, 31400, 13197.5995541401, 284.98595593906, 166.495191082803, 938.677802547771, 0, 
25, Eco1072, 24468, 13412.3923083211, 292.990162852896, 169.937469347719, 964.86729606016, 0, 
25, Eco1078, 43371, 14507.3768647253, 304.449609363317, 165.020612851906, 1064.30762491065, 0, 
25, Eco1083, 29065, 14916.6758644418, 308.580576712793, 163.453225528987, 1106.47837605367, 0, 
25, Eco1090, 17774, 15125.3200742658, 322.233867231435, 170.387025993024, 1123.33419601665, 0, 
25, Eco1102, 28203, 15962.1679963124, 321.286081127642, 169.068538807928, 1209.18622132397, 0, 
25, Eco1133, 32205, 17018.4490296538, 350.427915436681, 184.998851110076, 1318.78931842882, 0, 
25, Eco1226, 23275, 20698.4992051557, 428.080124564077, 239.003523093448, 1764.37121374866, 0, 
25, Eco1441, 19294, 24781.8585570644, 470.587976359967, 277.206696382295, 2244.7146263087, 0, 
25, Eco2036, 20223, 11749.2173268061, 222.292846782815, 126.374128467586, 823.197794590318, 0, 
25, Eco2064, 44285, 13997.0053516992, 284.874898117929, 166.331873094727, 980.253833126341, 0, 
25, Eco2072, 19716, 14541.3589470481, 291.410471773875, 159.954554676405, 1036.9532359505, 0, 
25, Eco2078, 29673, 15039.415630371, 300.898814000591, 164.322346914704, 1065.08135341893, 0, 
25, Eco2083, 40707, 15696.904684698, 298.601269642188, 161.992581128553, 1073.24234161201, 0, 
25, Eco2090, 19188, 15910.6197102356, 311.841150932684, 170.22003335418, 1150.94606003752, 0, 
25, Eco2102, 26949, 17077.763961557, 309.205366012392, 157.877806226576, 1179.57426991725, 0, 
25, Eco2133, 29721, 17889.8969752027, 338.807640905402, 179.084721240873, 1309.26748763501, 0, 
25, Eco2226, 18597, 21740.5454105501, 421.762158814459, 240.853954938969, 1863.01855137925, 0, 
25, Eco2441, 21704, 25820.1569756727, 490.283982326405, 290.575193512717, 2372.05114264652, 0, 
25, Eco3036, 44627, 12092.4334371569, 256.44354117017, 137.350415667645, 846.220046160396, 0, 
25, Eco3064, 49056, 14804.7601924331, 311.256698939612, 164.052878343118, 987.833272178735, 0, 
25, Eco3072, 78331, 15326.9620073789, 318.030239290709, 170.594541113991, 1031.47550778108, 0, 
25, Eco3078, 18625, 15972.351409396, 335.074069482459, 171.78389261745, 1089.25202684564, 0, 
25, Eco3083, 29143, 15732.3163023711, 338.723162573262, 175.465326150362, 1094.60086470164, 0, 
25, Eco3090, 21037, 16323.1735038266, 351.290219024045, 178.872415268337, 1194.44255359605, 0, 
25, Eco3102, 15890, 16460.413027061, 355.110858360954, 179.034235368156, 1210.1164254248, 0, 
25, Eco3133, 13632, 17950.7562353286, 386.054006458155, 195.432951877934, 1317.91189847418, 0, 
25, Eco3226, 16171, 20801.408199864, 457.010880028225, 236.069445303321, 1738.98528229547, 0, 
25, Eco3441, 19879, 24720.8243372403, 525.45439116478, 288.755873031843, 2259.0086523467, 0, 
25, Eco4036, 172, 10540.0290697674, 198.652205054451, 111.156976744186, 788.936046511628, 0, 
25, Eco4064, 5858, 13427.6852167975, 258.415876985808, 148.5151928986, 1009.76954592011, 0, 
25, Eco4072, 1440, 14161.5354166667, 258.154777045353, 135.602777777778, 1025.20694444444, 0, 
25, Eco4078, 8585, 14938.1076295865, 263.643008624743, 134.312288875946, 1035.77483983692, 0, 
25, Eco4083, 5379, 15256.539133668, 269.787144332469, 140.01226993865, 1085.63227365681, 0, 
25, Eco4090, 8814, 15794.8736101656, 268.176918075108, 132.43714545042, 1114.30133877921, 0, 
25, Eco4102, 1170, 16892.2153846154, 264.687294701827, 131.388034188034, 1156.68034188034, 0, 
25, Eco4133, 1827, 18194.82484948, 286.118459678625, 144.049808429119, 1241.03667214012, 0, 
25, Eco4226, 1350, 21235.64, 371.783748441595, 199.440740740741, 1724.50592592593, 0, 
25, Eco4441, 1535, 25834.4566775244, 455.686495039337, 281.682736156352, 2395.26970684039, 0, 
25, Eco5036, 5365, 11689.8536812675, 230.488329349646, 118.076421248835, 834.90624417521, 0, 
25, Eco5064, 17414, 13651.0080395084, 285.478719758844, 157.496956471804, 936.232054668657, 0, 
25, Eco5072, 22086, 13963.5954450783, 281.440113744926, 147.145793715476, 943.999728334692, 0, 
25, Eco5078, 5818, 14720.8404950155, 298.466257735717, 148.949123410107, 1070.17978686834, 0, 
25, Eco5083, 16741, 15196.1619377576, 311.621946012336, 162.12520160086, 1025.59016785138, 0, 
25, Eco5090, 9068, 15734.1919938244, 312.724673822815, 155.499007498897, 1147.28319364799, 0, 
25, Eco5102, 6144, 16030.0494791667, 329.703756006595, 166.507486979167, 1156.17626953125, 0, 
25, Eco5133, 6362, 17154.7181703867, 360.670822882405, 188.357120402389, 1242.28607356177, 0, 
25, Eco5226, 9544, 20233.6266764459, 419.067900955153, 218.599958088852, 1671.08162196144, 0, 
25, Eco5441, 12230, 24643.9728536386, 483.302574110281, 272.027882256746, 2192.69443990188, 0, 
25, Eco6036, 1953, 11176.4854070661, 205.36828312937, 116.034306195597, 787.122887864823, 0, 
25, Eco6064, 19530, 13144.3954941116, 271.189327612388, 168.097900665643, 937.623707117256, 0, 
25, Eco6072, 3503, 14276.2983157294, 274.039343907141, 152.018840993434, 1025.03996574365, 0, 
25, Eco6078, 14236, 15030.0755127845, 278.270995266777, 148.457853329587, 1023.80387749368, 0, 
25, Eco6083, 15891, 15532.281291297, 277.879974148063, 149.570071109433, 1036.70429803033, 0, 
25, Eco6090, 11750, 15342.924, 296.326130278304, 163.291829787234, 1118.50229787234, 0, 
25, Eco6102, 3467, 16923.1713296798, 285.263059212927, 145.252379578887, 1120.90770118258, 0, 
25, Eco6133, 3842, 17813.3503383654, 313.834550315912, 165.288651743883, 1252.3407079646, 0, 
25, Eco6226, 3656, 22065.886214442, 395.760927201969, 229.844912472648, 1904.04266958425, 0, 
25, Eco6441, 4316, 25992.063253012, 492.141032137288, 303.525023169601, 2409.10588507878, 0, 
25, Eco7036, 1102, 11312.4201451906, 245.388755257418, 119.382940108893, 825.60889292196, 0, 
25, Eco7064, 1986, 13093.5775427996, 292.277060590423, 161.060926485398, 980.46273917422, 0, 
25, Eco7072, 753, 14225.422310757, 293.774429126084, 150.650730411687, 1099.28154050465, 0, 
25, Eco7078, 1858, 14306.6528525296, 306.720390210723, 155.453175457481, 1162.43487621098, 0, 
25, Eco7083, 5910, 14688.1387478849, 317.800802677762, 169.718104906937, 1147.50846023689, 0, 
25, Eco7090, 3331, 15048.067247073, 335.271613818544, 168.830681477034, 1163.71810267187, 0, 
25, Eco7102, 1901, 15530.5239347712, 325.436510205188, 168.587585481326, 1270.02472382956, 0, 
25, Eco7133, 630, 16425.9904761905, 379.764816579233, 192.506349206349, 1319.89365079365, 0, 
25, Eco7226, 2045, 19705.4161369193, 430.987543885749, 225.650855745721, 1723.87775061125, 0, 
25, Eco7441, 4476, 25258.3882931189, 485.608053740063, 290.201742627346, 2400.68096514745, 0, 
25, Eco8036, 17977, 11103.9060466151, 237.433635632303, 157.541692162207, 747.068087000056, 0, 
25, Eco8064, 10918, 13435.3572082799, 289.571731721559, 183.464737131343, 932.791262135922, 0, 
25, Eco8072, 8063, 13688.9316631527, 305.647403227862, 187.083839761875, 980.484931167059, 0, 
25, Eco8078, 13638, 15058.4928875202, 318.754995989937, 180.692036955565, 1111.02507699076, 0, 
25, Eco8083, 7632, 15028.2517033543, 318.27190280495, 178.046121593291, 1130.29402515723, 0, 
25, Eco8090, 6986, 14868.0412253078, 314.530983448885, 171.601345548239, 1143.52862868594, 0, 
25, Eco8102, 26798, 16491.8706246735, 344.418600258629, 184.091835211583, 1286.37793865214, 0, 
25, Eco8133, 23312, 18080.9747340426, 377.309046643496, 204.254975978037, 1458.38542381606, 0, 
25, Eco8226, 21104, 21560.4483036391, 460.420119072342, 258.817191053829, 1862.94749810462, 0, 
25, Eco8441, 14858, 24870.744716651, 475.525040434365, 286.252658500471, 2245.7463992462, 0, 
25, Eco9036, 1765, 12733.2781869688, 225.775672199118, 128.429461756374, 981.586402266289, 0, 
25, Eco9064, 1412, 15445.9461756374, 279.993909301233, 153.619688385269, 1210.54178470255, 0, 
25, Eco9072, 987, 16596.3657548126, 272.733937309726, 143.203647416413, 1263.53495440729, 0, 
25, Eco9078, 1527, 16555.6411263916, 304.745775208419, 161.059593975115, 1355.43614931238, 0, 
25, Eco9083, 1367, 17194.0577907827, 307.669542895379, 169.433796634967, 1382.10534016094, 0, 
25, Eco9090, 502, 16745.4043824701, 329.95156987693, 179.091633466135, 1420.2609561753, 0, 
25, Eco9102, 3213, 18418.5057578587, 317.142428998183, 172.672891378774, 1421.2094615624, 0, 
25, Eco9133, 4533, 19595.7789543349, 352.532708436138, 191.799029340393, 1565.08802117803, 0, 
25, Eco9226, 1082, 23246.353974122, 463.42822816402, 261.616451016636, 2097.13493530499, 0, 
25, Eco9441, 1896, 27187.8639240506, 520.001839541266, 306.896624472574, 2602.96097046414, 0, 
30, Eco1036, 22976, 11945.202994429, 210.647004874834, 129.724103412256, 844.645456128134, 0, 
30, Eco1064, 31400, 14161.8842993631, 254.636281809043, 164.780732484076, 985.82974522293, 0, 
30, Eco1072, 24468, 14388.5211296387, 261.185408142917, 168.220941638058, 1007.52141572666, 0, 
30, Eco1078, 43371, 15647.6085402688, 265.926492898185, 162.015079200387, 1129.28862604044, 0, 
30, Eco1083, 29065, 16103.1003612592, 268.601442460911, 160.611078616893, 1177.46096679855, 0, 
30, Eco1090, 17774, 16268.6349161697, 277.351801269631, 167.22442894115, 1188.57938561944, 0, 
30, Eco1102, 28203, 17266.6505336312, 285.129087347404, 167.500549586923, 1286.59564585328, 0, 
30, Eco1133, 32205, 18446.3211613104, 321.787406171924, 185.6, 1415.37879211303, 0, 
30, Eco1226, 23275, 22449.7000214823, 420.250227971039, 245.831707841031, 1884.43819548872, 0, 
30, Eco1441, 19294, 26661.7310562869, 436.102349199178, 291.847206385405, 2395.45972841298, 0, 
30, Eco2036, 20223, 12639.1202096623, 208.951021626395, 123.718389952035, 873.423873807051, 0, 
30, Eco2064, 44285, 15071.0387941741, 255.406752298925, 161.4732527944, 1029.75795416055, 0, 
30, Eco2072, 19716, 15673.6586021505, 260.423840725459, 155.908500710083, 1089.25268817204, 0, 
30, Eco2078, 29673, 16219.7884608904, 269.51236787627, 160.536177669936, 1123.98729484717, 0, 
30, Eco2083, 40707, 16958.8905102317, 272.153464710648, 158.66312919154, 1133.63276586336, 0, 
30, Eco2090, 19188, 17174.3596518658, 280.974750400882, 167.12987283719, 1213.65858870127, 0, 
30, Eco2102, 26949, 18456.3538906824, 279.824124655378, 154.624958254481, 1248.65742699173, 0, 
30, Eco2133, 29721, 19356.2606238014, 323.412397612087, 179.77961710575, 1392.4983681572, 0, 
30, Eco2226, 18597, 23549.5125557886, 425.965420573986, 247.189923105877, 1964.10141420659, 0, 
30, Eco2441, 21704, 27621.8463416882, 476.141359179546, 304.728943973461, 2543.63126612606, 0, 
30, Eco3036, 44627, 12893.8775405024, 224.831961626137, 131.27942725256, 909.956864678334, 0, 
30, Eco3064, 49056, 15829.602597032, 259.024144489374, 152.942249673842, 1060.86684605349, 0, 
30, Eco3072, 78331, 16376.0419884848, 266.996463588233, 160.213644661756, 1101.94700693212, 0, 
30, Eco3078, 18625, 17121.0185771812, 275.842516653215, 160.272429530201, 1177.44563758389, 0, 
30, Eco3083, 29143, 16897.2537144426, 280.730396717405, 164.372473664345, 1176.10897985794, 0, 
30, Eco3090, 21037, 17521.4703142083, 283.477661875212, 166.058230736322, 1292.32671008224, 0, 
30, Eco3102, 15890, 17734.3680931403, 294.265068858053, 168.647451227187, 1303.06947765891, 0, 
30, Eco3133, 13632, 19348.5427670188, 333.055337574637, 188.197990023474, 1433.9951584507, 0, 
30, Eco3226, 16171, 22523.8123183477, 423.17842173649, 236.537814606394, 1896.09121266465, 0, 
30, Eco3441, 19879, 26752.5993762262, 500.035408255247, 299.140047286081, 2423.97565269883, 0, 
30, Eco4036, 172, 11312.1744186047, 209.40944329961, 117.744186046512, 846.610465116279, 0, 
30, Eco4064, 5858, 14400.5908159782, 253.344711926359, 154.763059064527, 1063.88255377262, 0, 
30, Eco4072, 1440, 15186.7152777778, 251.478920641368, 141.128472222222, 1079.70972222222, 0, 
30, Eco4078, 8585, 15997.7693651718, 259.209121207289, 141.519510774607, 1092.00896913221, 0, 
30, Eco4083, 5379, 16333.0567019892, 266.464933972261, 148.732478155791, 1148.11526306005, 0, 
30, Eco4090, 8814, 16882.8469480372, 265.021404825384, 140.680848649875, 1179.83628318584, 0, 
30, Eco4102, 1170, 18114.4897435897, 263.735514844565, 137.511965811966, 1217.06495726496, 0, 
30, Eco4133, 1827, 19483.4958949097, 292.301722034067, 152.167487684729, 1319.9846743295, 0, 
30, Eco4226, 1350, 22759.5548148148, 405.925818584724, 217.925925925926, 1829.40296296296, 0, 
30, Eco4441, 1535, 27572.2573289902, 483.165899954546, 293.42996742671, 2509.81107491857, 0, 
30, Eco5036, 5365, 12690.9500465983, 212.360798484614, 117.979310344828, 892.397576887232, 0, 
30, Eco5064, 17414, 14794.9107040312, 256.22515204302, 155.095612725393, 978.678649362582, 0, 
30, Eco5072, 22086, 15150.498279453, 256.81009217399, 146.572444082224, 971.725618038576, 0, 
30, Eco5078, 5818, 16014.4781711928, 261.952948733228, 147.00412512891, 1136.04107940873, 0, 
30, Eco5083, 16741, 16502.8241443163, 281.105889586284, 161.461860103936, 1090.49112956215, 0, 
30, Eco5090, 9068, 17147.3235553595, 274.154518437535, 154.168394353772, 1219.74625055139, 0, 
30, Eco5102, 6144, 17443.6733398438, 299.806796753442, 167.306315104167, 1238.9814453125, 0, 
30, Eco5133, 6362, 18669.0124174788, 346.095042092777, 193.005344231374, 1338.22021376925, 0, 
30, Eco5226, 9544, 22062.0684199497, 417.845955743982, 228.467518860017, 1800.22181475272, 0, 
30, Eco5441, 12230, 26620.1452166803, 479.494737065799, 287.162878168438, 2365.95699100572, 0, 
30, Eco6036, 1953, 11958.9339477727, 198.289608668069, 115.179211469534, 833.659498207885, 0, 
30, Eco6064, 19530, 14090.1868919611, 255.876904756103, 164.038709677419, 974.907219662058, 0, 
30, Eco6072, 3503, 15308.6337425064, 255.86735445127, 149.24550385384, 1080.37253782472, 0, 
30, Eco6078, 14236, 16096.4719022197, 259.537517440483, 145.884026411913, 1074.8982860354, 0, 
30, Eco6083, 15891, 16666.3736077025, 261.760499922286, 146.66289094456, 1091.72921779624, 0, 
30, Eco6090, 11750, 16437.5805957447, 279.267804435182, 162.752085106383, 1171.79387234043, 0, 
30, Eco6102, 3467, 18194.0631670032, 269.90183287776, 142.866455148543, 1182.98875108163, 0, 
30, Eco6133, 3842, 19149.3722019781, 309.82366694066, 167.347735554399, 1328.55648099948, 0, 
30, Eco6226, 3656, 23772.4483041575, 415.882465088993, 239.459245076586, 1980.53036105033, 0, 
30, Eco6441, 4316, 27726.9406858202, 446.688360886292, 295.712696941613, 2500.93651529194, 0, 
30, Eco7036, 1102, 12182.6388384755, 189.012591958684, 110.576225045372, 865.387477313975, 0, 
30, Eco7064, 1986, 14235.4466263847, 242.841350469971, 156.251258811682, 1028.83987915408, 0, 
30, Eco7072, 753, 15454.3505976096, 230.478458708854, 145.142098273572, 1160.07436918991, 0, 
30, Eco7078, 1858, 15515.7820236814, 242.976674877445, 150.127556512379, 1219.42249730893, 0, 
30, Eco7083, 5910, 15919.2780033841, 257.920577973482, 165.32385786802, 1205.94517766497, 0, 
30, Eco7090, 3331, 16280.6808766136, 259.808531975536, 161.324827379165, 1219.18883218253, 0, 
30, Eco7102, 1901, 16915.402945818, 278.516484436909, 167.941609679116, 1342.39610731194, 0, 
30, Eco7133, 630, 17872.1523809524, 328.800552542588, 191.346031746032, 1417.67619047619, 0, 
30, Eco7226, 2045, 21365.6997555012, 403.412391834947, 230.077261613692, 1873.09926650367, 0, 
30, Eco7441, 4476, 26834.2616175156, 369.726399117326, 295.176943699732, 2531.87712243074, 0, 
30, Eco8036, 17977, 11814.8711687156, 230.88941429121, 157.630583523391, 778.159314679869, 0, 
30, Eco8064, 10918, 14296.8035354461, 268.532705021314, 180.969866275875, 965.012364901997, 0, 
30, Eco8072, 8063, 14743.060771425, 281.640278644118, 184.121790896689, 1023.64752573484, 0, 
30, Eco8078, 13638, 16123.5443613433, 276.644309919739, 174.054040181845, 1165.58916263382, 0, 
30, Eco8083, 7632, 16049.2612683438, 278.74877038781, 172.209905660377, 1172.63993710692, 0, 
30, Eco8090, 6986, 15935.7214428858, 280.708943314219, 167.684082450616, 1187.17177211566, 0, 
30, Eco8102, 26798, 17680.9892902455, 297.174066685868, 176.913165161579, 1357.86301216509, 0, 
30, Eco8133, 23312, 19403.4120195607, 337.896307455301, 199.790065202471, 1553.95281400137, 0, 
30, Eco8226, 21104, 23241.6399734647, 445.737751345794, 260.719437073541, 1989.50383813495, 0, 
30, Eco8441, 14858, 26679.778233948, 449.744050311774, 304.178691613945, 2365.93215776013, 0, 
30, Eco9036, 1765, 13641.107082153, 228.027386553975, 124.772804532578, 1038.7790368272, 0, 
30, Eco9064, 1412, 16588.6288951841, 268.848473076132, 146.920679886686, 1287.28824362606, 0, 
30, Eco9072, 987, 17791.946301925, 254.5144824162, 134.749746707194, 1338.64944275583, 0, 
30, Eco9078, 1527, 17829.9875573019, 285.857738173013, 151.943025540275, 1437.68434839555, 0, 
30, Eco9083, 1367, 18447.6722750549, 292.946508144861, 161.763716166789, 1443.91294806145, 0, 
30, Eco9090, 502, 18040.0756972112, 313.868162976766, 171.874501992032, 1512.24900398406, 0, 
30, Eco9102, 3213, 19778.196389667, 302.027512366481, 164.372237784002, 1492.23622782446, 0, 
30, Eco9133, 4533, 21089.9463931171, 342.33613298252, 185.489300683874, 1654.91109640415, 0, 
30, Eco9226, 1082, 25037.2153419593, 482.667026536939, 265.888170055453, 2231.53512014787, 0, 
30, Eco9441, 1896, 29001.7373417722, 531.436602687667, 300.53164556962, 2733.44672995781, 0, 
35, Eco1036, 22976, 12936.7520456128, 190.44225053453, 126.213570682451, 894.958739554318, 0, 
35, Eco1064, 31400, 15277.5235031847, 219.596486026704, 155.310350318471, 1026.92414012739, 0, 
35, Eco1072, 24468, 15512.113822135, 223.395843047427, 158.382622200425, 1045.33043158411, 0, 
35, Eco1078, 43371, 16868.0095686058, 215.514691105499, 149.292430425861, 1182.15132231214, 0, 
35, Eco1083, 29065, 17369.9353173921, 214.484456091063, 147.125787029073, 1233.44847755032, 0, 
35, Eco1090, 17774, 17504.7162146956, 217.396640205141, 152.169179700686, 1238.42247102509, 0, 
35, Eco1102, 28203, 18578.8060135447, 222.112201343691, 151.661596284083, 1346.03556359253, 0, 
35, Eco1133, 32205, 19847.7158515758, 245.657964585182, 167.261356932153, 1485.81887905605, 0, 
35, Eco1226, 23275, 23993.6941353383, 307.481988423127, 215.969194414608, 1958.56244897959, 0, 
35, Eco1441, 19294, 28290.23691303, 367.377045929623, 258.460039390484, 2466.64465636986, 0, 
