Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
5, 93, 1125, 32, 0, 0, 0, 
5, 110, 1029, 7, 0, 0, 0, 
5, 177, 995, 3, 3, 30, 5, 
5, 191, 1083, 26, 26, 295, 5, 
5, 193, 961, 5, 0, 0, 0, 
5, 230, 1281, 9, 0, 0, 0, 
5, 250, 898, 0, 0, 0, 0, 
5, 255, 983, 19, 0, 0, 0, 
5, 281, 1087, 0, 0, 0, 0, 
5, 290, 1284, 4, 4, 10, 2, 
5, 316, 1265, 25, 25, 34, 3, 
5, 350, 1505, 14, 12, 1, 1, 
5, 360, 1445, 29, 29, 394, 5, 
5, 367, 1311, 0, 0, 0, 0, 
5, 393, 1636, 55, 11, 90, 4, 
5, 400, 1251, 4, 0, 0, 0, 
5, 408, 970, 19, 19, 126, 4, 
5, 415, 1320, 13, 0, 0, 0, 
5, 422, 1696, 42, 42, 10, 1, 
5, 431, 1408, 15, 0, 0, 0, 
5, 439, 1017, 3, 3, 4, 3, 
5, 444, 1304, 0, 0, 0, 0, 
5, 447, 1008, 12, 0, 0, 0, 
5, 455, 1263, 92, 4, 1, 1, 
5, 458, 1443, 0, 0, 0, 0, 
5, 475, 1363, 7, 5, 4, 3, 
5, 478, 1521, 5, 0, 0, 0, 
5, 479, 1271, 11, 10, 3, 1.9, 
5, 486, 971, 2, 0, 0, 0, 
5, 486, 1038, 28, 28, 59, 3, 
5, 490, 1156, 26, 26, 16, 1.81, 
5, 494, 1214, 19, 0, 0, 0, 
5, 503, 1768, 15, 13, 20, 3, 
5, 506, 727, 52, 16, 3, 1, 
5, 510, 1459, 7, 7, 28, 4, 
5, 513, 1156, 4, 0, 0, 0, 
5, 521, 1161, 12, 0, 0, 0, 
5, 535, 1564, 5, 4, 1, 3, 
5, 539, 1393, 11, 10, 21, 3, 
5, 540, 1490, 12, 11, 56, 4, 
5, 545, 1683, 2, 0, 0, 0, 
5, 547, 788, 3, 0, 0, 0, 
5, 547, 1024, 45, 45, 12, 1.62, 
5, 558, 1171, 8, 4, 4, 1, 
5, 561, 1043, 2, 0, 0, 0, 
5, 565, 1037, 13, 10, 4, 1, 
5, 578, 1150, 30, 23, 1, 1, 
5, 581, 948, 12, 0, 0, 0, 
5, 584, 1512, 1, 0, 0, 0, 
5, 598, 1364, 4, 0, 0, 0, 
5, 605, 942, 71, 71, 18, 2, 
5, 627, 1848, 20, 0, 0, 0, 
5, 629, 930, 5, 5, 94, 4.8, 
5, 636, 1273, 19, 19, 140, 4, 
5, 641, 1533, 20, 0, 0, 0, 
5, 665, 1007, 9, 8, 3, 3, 
5, 667, 1567, 41, 27, 7, 1, 
5, 681, 1750, 19, 14, 10, 1, 
5, 689, 453, 9, 8, 1, 1, 
5, 692, 1151, 2, 0, 0, 0, 
5, 701, 1422, 18, 0, 0, 0, 
5, 706, 1197, 25, 23, 15, 3, 
5, 715, 949, 2, 0, 0, 0, 
5, 720, 1122, 6, 0, 0, 0, 
5, 725, 944, 1, 1, 1, 1, 
5, 728, 1441, 1, 0, 0, 0, 
5, 729, 1744, 17, 13, 14, 2, 
5, 734, 1075, 4, 0, 0, 0, 
5, 734, 1379, 4, 0, 0, 0, 
5, 743, 1352, 35, 35, 464, 5, 
5, 748, 550, 68, 0, 0, 0, 
5, 768, 1295, 10, 0, 0, 0, 
5, 771, 984, 3, 3, 2, 1, 
5, 776, 549, 16, 0, 0, 0, 
5, 776, 799, 16, 13, 9, 3, 
5, 795, 1297, 36, 34, 13, 2, 
5, 815, 1369, 0, 0, 0, 0, 
5, 815, 1467, 1, 0, 0, 0, 
5, 829, 1188, 18, 0, 0, 0, 
5, 830, 389, 11, 0, 0, 0, 
5, 838, 321, 5, 0, 0, 0, 
5, 842, 447, 6, 6, 37, 4, 
5, 849, 1634, 36, 30, 6, 1, 
5, 852, 867, 43, 0, 0, 0, 
5, 852, 1374, 4, 0, 0, 0, 
5, 859, 268, 17, 16, 6, 1.94, 
5, 869, 285, 0, 0, 0, 0, 
5, 874, 1169, 24, 16, 5, 2, 
5, 898, 1025, 0, 0, 0, 0, 
5, 906, 1630, 22, 15, 6, 2, 
5, 912, 1673, 21, 18, 34, 3, 
5, 922, 1460, 12, 0, 0, 0, 
5, 924, 274, 26, 22, 6, 2, 
5, 926, 912, 23, 0, 0, 0, 
5, 927, 1295, 15, 14, 4, 2, 
5, 928, 1099, 49, 0, 0, 0, 
5, 938, 437, 10, 10, 4, 1.4, 
5, 947, 1134, 0, 0, 0, 0, 
5, 960, 1525, 40, 39, 23, 3, 
5, 975, 1685, 67, 66, 21, 2, 
5, 976, 939, 4, 0, 0, 0, 
5, 976, 1201, 5, 0, 0, 0, 
5, 983, 456, 3, 2, 1, 3, 
5, 988, 476, 13, 0, 0, 0, 
5, 995, 1702, 8, 8, 1, 1, 
5, 1000, 1846, 8, 0, 0, 0, 
5, 1003, 437, 57, 51, 43, 3, 
5, 1003, 1211, 2, 2, 3, 2, 
5, 1004, 224, 15, 14, 1, 2, 
5, 1013, 1378, 19, 1, 1, 1, 
5, 1016, 1828, 4, 0, 0, 0, 
5, 1023, 645, 17, 0, 0, 0, 
5, 1032, 1287, 0, 0, 0, 0, 
5, 1033, 1093, 41, 41, 460, 5, 
5, 1043, 1145, 51, 49, 243, 4, 
5, 1044, 779, 1, 0, 0, 0, 
5, 1044, 1162, 13, 9, 5, 3, 
5, 1047, 673, 3, 0, 0, 0, 
5, 1049, 1669, 12, 0, 0, 0, 
5, 1053, 302, 4, 2, 6, 3, 
5, 1054, 620, 6, 5, 19, 3, 
5, 1058, 1279, 35, 26, 4, 1, 
5, 1058, 1402, 5, 0, 0, 0, 
5, 1059, 263, 34, 0, 0, 0, 
5, 1059, 1345, 23, 4, 3, 2, 
5, 1060, 593, 13, 10, 2, 3, 
5, 1060, 1107, 4, 0, 0, 0, 
5, 1068, 757, 32, 32, 17, 1.88, 
5, 1074, 1212, 2, 0, 0, 0, 
5, 1074, 1609, 44, 44, 50, 3, 
5, 1078, 1520, 2, 0, 0, 0, 
5, 1079, 313, 5, 4, 1, 1, 
5, 1081, 1370, 18, 12, 4, 1, 
5, 1082, 1359, 65, 0, 0, 0, 
5, 1085, 1244, 30, 8, 2, 3, 
5, 1087, 554, 23, 1, 14, 4, 
5, 1091, 1177, 28, 0, 0, 0, 
5, 1096, 1063, 40, 39, 26, 2, 
5, 1102, 1769, 3, 1, 2, 2, 
5, 1110, 273, 66, 64, 40, 3, 
5, 1115, 1540, 15, 13, 7, 2, 
5, 1118, 565, 18, 0, 0, 0, 
5, 1121, 1588, 16, 16, 72, 4, 
5, 1133, 1624, 6, 0, 0, 0, 
5, 1138, 1686, 2, 0, 0, 0, 
5, 1139, 1331, 5, 1, 1, 2, 
5, 1144, 1159, 21, 0, 0, 0, 
5, 1146, 584, 12, 1, 2, 1, 
5, 1147, 1721, 22, 22, 9, 3, 
5, 1151, 1155, 8, 0, 0, 0, 
5, 1153, 815, 8, 8, 137, 5, 
5, 1157, 363, 1, 0, 0, 0, 
5, 1177, 335, 0, 0, 0, 0, 
5, 1181, 1313, 18, 0, 0, 0, 
5, 1190, 1704, 13, 0, 0, 0, 
5, 1206, 1420, 9, 9, 108, 5, 
5, 1210, 1454, 38, 0, 0, 0, 
5, 1211, 1311, 40, 0, 0, 0, 
5, 1216, 202, 19, 0, 0, 0, 
5, 1221, 983, 15, 1, 1, 1, 
5, 1223, 245, 6, 3, 13, 3, 
5, 1229, 244, 11, 9, 19, 3, 
5, 1235, 1678, 24, 21, 11, 2, 
5, 1236, 367, 12, 0, 0, 0, 
5, 1241, 1267, 43, 0, 0, 0, 
5, 1245, 1681, 0, 0, 0, 0, 
5, 1248, 1514, 5, 0, 0, 0, 
5, 1255, 368, 8, 2, 1, 1, 
5, 1262, 1178, 8, 8, 4, 1.38, 
5, 1267, 1514, 11, 11, 75, 4, 
5, 1275, 1572, 0, 0, 0, 0, 
5, 1281, 1243, 1, 0, 0, 0, 
5, 1317, 722, 1, 1, 2, 2, 
5, 1333, 552, 5, 0, 0, 0, 
5, 1342, 307, 1, 0, 0, 0, 
5, 1352, 824, 7, 1, 1, 2, 
5, 1358, 1679, 5, 4, 3, 1, 
5, 1359, 100, 13, 0, 0, 0, 
5, 1394, 1253, 5, 1, 2, 3, 
5, 1394, 1453, 4, 0, 0, 0, 
5, 1402, 392, 9, 0, 0, 0, 
5, 1406, 404, 3, 0, 0, 0, 
5, 1407, 541, 11, 0, 0, 0, 
5, 1414, 896, 8, 7, 16, 3, 
5, 1422, 429, 16, 16, 9, 1, 
5, 1430, 463, 2, 0, 0, 0, 
5, 1450, 806, 16, 0, 0, 0, 
5, 1468, 1563, 0, 0, 0, 0, 
5, 1475, 240, 8, 6, 5, 2, 
5, 1492, 1181, 3, 3, 1, 2, 
5, 1500, 710, 7, 2, 3, 2, 
5, 1506, 1482, 8, 1, 1, 1, 
5, 1510, 316, 11, 0, 0, 0, 
5, 1530, 757, 43, 0, 0, 0, 
5, 1556, 265, 5, 5, 2, 3, 
5, 1556, 669, 6, 6, 68, 4, 
5, 1585, 443, 8, 0, 0, 0, 
5, 1600, 609, 5, 0, 0, 0, 
5, 1603, 890, 7, 4, 9, 3, 
5, 1614, 711, 11, 10, 15, 3, 
5, 1618, 685, 16, 0, 0, 0, 
5, 1630, 465, 0, 0, 0, 0, 
5, 1642, 339, 11, 0, 0, 0, 
5, 1675, 259, 2, 2, 1, 1, 
5, 1689, 425, 20, 20, 268, 5, 
5, 1699, 630, 6, 0, 0, 0, 
5, 1708, 395, 3, 0, 0, 0, 
5, 1732, 236, 3, 0, 0, 0, 
5, 1732, 401, 16, 11, 3, 2, 
5, 1738, 61, 25, 0, 0, 0, 
5, 1766, 460, 4, 1, 6, 4, 
5, 1769, 537, 20, 0, 0, 0, 
5, 1791, 830, 81, 64, 79, 3, 
5, 1800, 205, 24, 23, 27, 2.83, 
5, 1802, 422, 8, 6, 3, 2, 
5, 1809, 776, 15, 0, 0, 0, 
5, 1841, 684, 7, 0, 0, 0, 
5, 1845, 160, 42, 36, 6, 2, 
5, 1848, 164, 22, 0, 0, 0, 
5, 1850, 517, 0, 0, 0, 0, 
5, 1862, 574, 25, 0, 0, 0, 
5, 1884, 412, 10, 0, 0, 0, 
5, 1887, 684, 1, 1, 5, 3, 
5, 1916, 416, 16, 2, 17, 4, 
5, 1925, 332, 7, 4, 4, 1, 
10, 100, 1060, 24, 24, 13, 3, 
10, 139, 1176, 16, 0, 0, 0, 
10, 190, 1048, 0, 0, 0, 0, 
10, 211, 977, 21, 0, 0, 0, 
10, 217, 1032, 11, 0, 0, 0, 
10, 230, 1110, 39, 39, 20, 1, 
10, 235, 1029, 38, 31, 5, 1, 
10, 236, 1352, 9, 4, 2, 1, 
10, 275, 995, 19, 17, 9, 3, 
10, 277, 897, 20, 19, 2, 1, 
10, 285, 925, 7, 0, 0, 0, 
10, 371, 1624, 17, 0, 0, 0, 
10, 385, 1336, 23, 0, 0, 0, 
10, 385, 1371, 17, 0, 0, 0, 
10, 395, 1126, 13, 13, 19, 3, 
10, 414, 1037, 31, 30, 224, 4, 
10, 419, 976, 7, 4, 1, 2, 
10, 432, 1640, 0, 0, 0, 0, 
10, 435, 1520, 4, 3, 5, 3, 
10, 439, 1483, 21, 19, 41, 2.95, 
10, 445, 1775, 11, 6, 4, 2, 
10, 453, 899, 14, 13, 11, 1, 
10, 466, 1338, 0, 0, 0, 0, 
10, 472, 1481, 13, 0, 0, 0, 
10, 481, 835, 46, 1, 5, 4, 
10, 496, 1320, 2, 0, 0, 0, 
10, 505, 1179, 25, 0, 0, 0, 
10, 507, 1544, 2, 0, 0, 0, 
10, 515, 1675, 29, 5, 34, 4, 
10, 529, 1165, 14, 1, 1, 3, 
10, 529, 1556, 28, 0, 0, 0, 
10, 545, 1123, 2, 2, 6, 3, 
10, 548, 1105, 3, 0, 0, 0, 
10, 556, 1419, 9, 0, 0, 0, 
10, 568, 831, 0, 0, 0, 0, 
10, 568, 1681, 7, 0, 0, 0, 
10, 590, 1286, 28, 28, 448, 5, 
10, 603, 1651, 0, 0, 0, 0, 
10, 609, 1752, 19, 16, 41, 3, 
10, 614, 1367, 0, 0, 0, 0, 
10, 631, 1741, 12, 9, 2, 2, 
10, 654, 1256, 76, 61, 10, 1, 
10, 672, 1222, 1, 0, 0, 0, 
10, 683, 1641, 13, 0, 0, 0, 
10, 685, 1341, 17, 17, 9, 1.65, 
10, 688, 1290, 8, 0, 0, 0, 
10, 689, 443, 29, 0, 0, 0, 
10, 689, 852, 12, 12, 14, 3, 
10, 703, 1163, 0, 0, 0, 0, 
10, 716, 1277, 21, 10, 3, 1, 
10, 719, 1749, 33, 33, 297, 4, 
10, 737, 829, 32, 22, 9, 2, 
10, 750, 1446, 1, 0, 0, 0, 
10, 753, 1270, 3, 0, 0, 0, 
10, 755, 468, 0, 0, 0, 0, 
10, 758, 1206, 12, 0, 0, 0, 
10, 764, 482, 4, 0, 0, 0, 
10, 768, 483, 73, 73, 509, 4, 
10, 790, 1512, 32, 32, 11, 1, 
10, 804, 1471, 1, 0, 0, 0, 
10, 810, 398, 0, 0, 0, 0, 
10, 812, 771, 0, 0, 0, 0, 
10, 825, 1346, 2, 0, 0, 0, 
10, 835, 1750, 1, 1, 10, 3, 
10, 841, 796, 12, 11, 9, 3, 
10, 843, 749, 4, 0, 0, 0, 
10, 843, 1578, 11, 5, 10, 2, 
10, 847, 1680, 0, 0, 0, 0, 
10, 854, 1487, 4, 4, 26, 5, 
10, 855, 891, 72, 0, 0, 0, 
10, 856, 379, 3, 0, 0, 0, 
10, 857, 345, 28, 25, 4, 2, 
10, 873, 1789, 8, 8, 10, 2, 
10, 879, 984, 19, 6, 1, 1, 
10, 880, 1197, 41, 35, 15, 3, 
10, 881, 614, 48, 0, 0, 0, 
10, 893, 221, 1, 0, 0, 0, 
10, 897, 501, 58, 45, 16, 1, 
10, 898, 1746, 4, 4, 21, 4, 
10, 902, 913, 3, 0, 0, 0, 
10, 915, 749, 5, 0, 0, 0, 
10, 917, 1491, 4, 0, 0, 0, 
10, 919, 439, 1, 0, 0, 0, 
10, 927, 1665, 2, 0, 0, 0, 
10, 928, 287, 29, 29, 7, 1, 
10, 942, 1442, 15, 0, 0, 0, 
10, 952, 611, 3, 3, 1, 2, 
10, 953, 347, 32, 24, 6, 1, 
10, 956, 652, 0, 0, 0, 0, 
10, 956, 1859, 9, 0, 0, 0, 
10, 958, 1547, 11, 0, 0, 0, 
10, 959, 956, 8, 8, 146, 5, 
10, 961, 763, 10, 0, 0, 0, 
10, 965, 472, 11, 1, 3, 3, 
10, 970, 1523, 3, 1, 3, 2, 
10, 972, 1629, 6, 5, 42, 4, 
10, 974, 1147, 3, 0, 0, 0, 
10, 977, 239, 15, 0, 0, 0, 
10, 980, 782, 6, 0, 0, 0, 
10, 982, 1075, 9, 0, 0, 0, 
10, 983, 723, 4, 1, 1, 2, 
10, 997, 1415, 12, 0, 0, 0, 
10, 1003, 845, 20, 17, 3, 2, 
10, 1005, 1031, 51, 51, 42, 3, 
10, 1006, 995, 61, 56, 7, 1, 
10, 1012, 410, 2, 0, 0, 0, 
10, 1013, 896, 37, 0, 0, 0, 
10, 1014, 1119, 12, 0, 0, 0, 
10, 1020, 882, 37, 30, 6, 1, 
10, 1027, 1391, 11, 0, 0, 0, 
10, 1056, 845, 2, 0, 0, 0, 
10, 1063, 905, 19, 16, 13, 3, 
10, 1074, 612, 16, 7, 4, 1, 
10, 1081, 983, 1, 0, 0, 0, 
10, 1082, 871, 31, 0, 0, 0, 
10, 1084, 776, 2, 0, 0, 0, 
10, 1089, 1465, 10, 0, 0, 0, 
10, 1090, 1229, 76, 0, 0, 0, 
10, 1094, 697, 12, 7, 3, 1, 
10, 1102, 1051, 19, 17, 29, 3, 
10, 1102, 1253, 1, 0, 0, 0, 
10, 1102, 1605, 8, 8, 95, 5, 
10, 1104, 1203, 8, 8, 1, 1, 
10, 1105, 803, 11, 0, 0, 0, 
10, 1120, 1052, 25, 0, 0, 0, 
10, 1120, 1684, 25, 0, 0, 0, 
10, 1146, 334, 43, 0, 0, 0, 
10, 1154, 673, 14, 0, 0, 0, 
10, 1156, 1437, 6, 0, 0, 0, 
10, 1157, 1732, 3, 0, 0, 0, 
10, 1165, 692, 0, 0, 0, 0, 
10, 1168, 1728, 7, 7, 3, 3, 
10, 1172, 1486, 1, 1, 2, 2, 
10, 1172, 1539, 3, 0, 0, 0, 
10, 1174, 431, 37, 0, 0, 0, 
10, 1177, 322, 0, 0, 0, 0, 
10, 1179, 470, 6, 0, 0, 0, 
10, 1179, 1751, 14, 14, 6, 1, 
10, 1184, 1185, 9, 5, 5, 3, 
10, 1186, 1687, 40, 38, 15, 3, 
10, 1196, 236, 9, 0, 0, 0, 
10, 1200, 1827, 7, 7, 3, 1, 
10, 1203, 1813, 15, 0, 0, 0, 
10, 1211, 1305, 52, 0, 0, 0, 
10, 1213, 618, 16, 11, 13, 3, 
10, 1239, 1070, 27, 0, 0, 0, 
10, 1245, 310, 0, 0, 0, 0, 
10, 1247, 1100, 35, 0, 0, 0, 
10, 1249, 506, 1, 1, 1, 1, 
10, 1254, 1591, 24, 20, 2, 1, 
10, 1258, 582, 36, 0, 0, 0, 
10, 1259, 1161, 24, 4, 4, 2, 
10, 1266, 588, 106, 86, 38, 1.93, 
10, 1277, 1693, 1, 0, 0, 0, 
10, 1289, 419, 9, 4, 1, 3, 
10, 1289, 1410, 5, 0, 0, 0, 
10, 1290, 424, 16, 12, 3, 2, 
10, 1296, 520, 17, 0, 0, 0, 
10, 1301, 225, 4, 0, 0, 0, 
10, 1304, 192, 6, 0, 0, 0, 
10, 1304, 912, 43, 0, 0, 0, 
10, 1322, 871, 57, 0, 0, 0, 
10, 1333, 275, 6, 0, 0, 0, 
10, 1337, 406, 11, 0, 0, 0, 
10, 1339, 1148, 11, 0, 0, 0, 
10, 1359, 313, 1, 0, 0, 0, 
10, 1360, 448, 6, 6, 25, 3, 
10, 1363, 217, 1, 1, 1, 2, 
10, 1370, 1677, 9, 0, 0, 0, 
10, 1391, 209, 5, 0, 0, 0, 
10, 1399, 1603, 6, 5, 67, 4, 
10, 1401, 201, 34, 0, 0, 0, 
10, 1402, 721, 59, 0, 0, 0, 
10, 1404, 1503, 27, 0, 0, 0, 
10, 1410, 1084, 29, 29, 10, 1.83, 
10, 1414, 1508, 15, 15, 142, 4, 
10, 1417, 216, 4, 0, 0, 0, 
10, 1426, 1360, 6, 3, 5, 2, 
10, 1434, 1534, 9, 5, 5, 1.4, 
10, 1449, 502, 0, 0, 0, 0, 
10, 1473, 1447, 10, 9, 17, 3, 
10, 1486, 1184, 12, 11, 1, 1, 
10, 1533, 931, 3, 0, 0, 0, 
10, 1551, 830, 40, 37, 63, 3, 
10, 1557, 411, 4, 4, 2, 1, 
10, 1560, 89, 9, 0, 0, 0, 
10, 1565, 628, 7, 0, 0, 0, 
10, 1566, 89, 11, 0, 0, 0, 
10, 1566, 304, 13, 13, 30, 3, 
10, 1573, 505, 8, 5, 11, 2, 
10, 1581, 440, 4, 3, 5, 2, 
10, 1589, 590, 9, 9, 51, 4, 
10, 1592, 632, 14, 14, 15, 2, 
10, 1610, 552, 4, 0, 0, 0, 
10, 1614, 891, 35, 0, 0, 0, 
10, 1623, 135, 3, 0, 0, 0, 
10, 1631, 769, 0, 0, 0, 0, 
10, 1636, 264, 69, 0, 0, 0, 
10, 1638, 364, 30, 30, 12, 1.8, 
10, 1638, 732, 25, 20, 9, 2, 
10, 1649, 632, 1, 0, 0, 0, 
10, 1655, 262, 27, 26, 29, 3, 
10, 1678, 138, 48, 1, 3, 1, 
10, 1702, 542, 6, 0, 0, 0, 
10, 1702, 598, 5, 1, 2, 2, 
10, 1703, 12, 16, 16, 42, 3, 
10, 1734, 95, 3, 0, 0, 0, 
10, 1744, 130, 6, 5, 2, 2, 
10, 1745, 385, 1, 0, 0, 0, 
10, 1773, 234, 46, 41, 19, 2, 
10, 1779, 124, 4, 1, 11, 5, 
10, 1802, 395, 1, 0, 0, 0, 
10, 1810, 165, 2, 0, 0, 0, 
10, 1816, 141, 0, 0, 0, 0, 
10, 1828, 398, 24, 24, 13, 3, 
10, 1841, 126, 13, 13, 6, 1.15, 
10, 1848, 117, 15, 0, 0, 0, 
10, 1855, 244, 10, 0, 0, 0, 
10, 1855, 429, 18, 18, 26, 3, 
10, 1897, 254, 26, 26, 21, 3, 
15, 106, 1061, 25, 25, 36, 3, 
15, 151, 991, 6, 0, 0, 0, 
15, 171, 1218, 28, 18, 28, 3, 
15, 197, 1203, 34, 0, 0, 0, 
15, 213, 1197, 3, 0, 0, 0, 
15, 221, 890, 5, 0, 0, 0, 
15, 274, 1398, 0, 0, 0, 0, 
15, 318, 1450, 9, 0, 0, 0, 
15, 329, 1224, 23, 23, 60, 3, 
15, 371, 1389, 9, 9, 33, 3, 
15, 405, 1269, 12, 0, 0, 0, 
15, 417, 1042, 6, 0, 0, 0, 
15, 450, 897, 34, 0, 0, 0, 
15, 451, 1507, 9, 9, 9, 2, 
15, 455, 1039, 12, 11, 3, 1, 
15, 455, 1353, 43, 0, 0, 0, 
15, 455, 1608, 7, 7, 12, 3, 
15, 473, 1527, 31, 0, 0, 0, 
15, 489, 1511, 22, 1, 26, 5, 
15, 501, 1276, 32, 32, 625, 5, 
15, 518, 1204, 5, 0, 0, 0, 
15, 527, 1405, 28, 27, 2, 1, 
15, 532, 1275, 4, 0, 0, 0, 
15, 533, 1278, 4, 0, 0, 0, 
15, 539, 1070, 8, 0, 0, 0, 
15, 546, 1384, 1, 0, 0, 0, 
15, 547, 1399, 12, 9, 10, 3, 
15, 577, 1104, 40, 0, 0, 0, 
15, 583, 1105, 6, 4, 2, 1, 
15, 589, 844, 5, 0, 0, 0, 
15, 602, 913, 32, 31, 44, 3, 
15, 609, 1803, 15, 0, 0, 0, 
15, 611, 1625, 13, 13, 7, 2, 
15, 615, 1458, 8, 8, 1, 1, 
15, 617, 931, 12, 11, 1, 1, 
15, 619, 1483, 18, 15, 5, 1, 
15, 632, 919, 4, 0, 0, 0, 
15, 654, 1706, 56, 0, 0, 0, 
15, 656, 1362, 3, 3, 51, 4, 
15, 663, 1252, 6, 4, 1, 1, 
15, 667, 1712, 9, 8, 17, 3, 
15, 674, 1046, 53, 39, 7, 1, 
15, 681, 1769, 17, 13, 3, 1, 
15, 683, 865, 0, 0, 0, 0, 
15, 690, 1729, 4, 0, 0, 0, 
15, 720, 1528, 47, 0, 0, 0, 
15, 726, 1611, 15, 0, 0, 0, 
15, 740, 784, 3, 3, 5, 2, 
15, 744, 948, 3, 0, 0, 0, 
15, 745, 1579, 5, 0, 0, 0, 
15, 752, 1047, 10, 5, 7, 3, 
15, 775, 1332, 6, 0, 0, 0, 
15, 783, 1393, 7, 5, 4, 3, 
15, 794, 887, 18, 0, 0, 0, 
15, 799, 1832, 3, 0, 0, 0, 
15, 804, 1348, 2, 0, 0, 0, 
15, 816, 938, 52, 52, 305, 4, 
15, 820, 1069, 11, 9, 6, 1, 
15, 821, 1200, 11, 7, 3, 1, 
15, 824, 1291, 17, 13, 1, 1, 
15, 829, 1160, 46, 0, 0, 0, 
15, 840, 1058, 7, 0, 0, 0, 
15, 840, 1104, 3, 1, 11, 4, 
15, 842, 684, 12, 0, 0, 0, 
15, 842, 1510, 3, 2, 5, 3, 
15, 849, 653, 26, 0, 0, 0, 
15, 855, 1383, 14, 11, 15, 3, 
15, 857, 283, 3, 0, 0, 0, 
15, 858, 1037, 52, 0, 0, 0, 
15, 860, 900, 7, 0, 0, 0, 
15, 861, 1054, 28, 26, 29, 3, 
15, 866, 608, 1, 0, 0, 0, 
15, 867, 1394, 16, 8, 1, 1, 
15, 878, 1037, 23, 18, 13, 2, 
15, 892, 514, 29, 0, 0, 0, 
15, 895, 872, 17, 0, 0, 0, 
15, 897, 966, 7, 7, 114, 5, 
15, 899, 442, 3, 0, 0, 0, 
15, 899, 1234, 9, 0, 0, 0, 
15, 911, 1691, 13, 13, 10, 2, 
15, 918, 1752, 57, 0, 0, 0, 
15, 932, 1200, 20, 20, 6, 2, 
15, 937, 1790, 33, 15, 25, 3, 
15, 944, 572, 12, 12, 30, 3, 
15, 948, 345, 0, 0, 0, 0, 
15, 954, 1024, 14, 14, 3, 2, 
15, 964, 1469, 9, 0, 0, 0, 
15, 964, 1704, 0, 0, 0, 0, 
15, 971, 280, 20, 10, 8, 2, 
15, 974, 855, 2, 0, 0, 0, 
15, 975, 725, 2, 0, 0, 0, 
15, 975, 1628, 22, 22, 352, 5, 
15, 981, 1630, 3, 0, 0, 0, 
15, 997, 1584, 64, 64, 46, 2, 
15, 1007, 1530, 6, 6, 105, 5, 
15, 1014, 1196, 5, 5, 60, 4, 
15, 1016, 738, 5, 3, 7, 3, 
15, 1022, 1189, 2, 1, 4, 2, 
15, 1022, 1211, 1, 0, 0, 0, 
15, 1024, 932, 6, 0, 0, 0, 
15, 1024, 1514, 12, 0, 0, 0, 
15, 1025, 713, 1, 0, 0, 0, 
15, 1025, 1102, 25, 25, 57, 3, 
15, 1027, 1783, 13, 13, 242, 5, 
15, 1045, 591, 2, 0, 0, 0, 
15, 1068, 1080, 12, 0, 0, 0, 
15, 1070, 955, 44, 0, 0, 0, 
15, 1073, 866, 13, 0, 0, 0, 
15, 1075, 496, 5, 5, 48, 4, 
15, 1082, 1108, 2, 2, 9, 3, 
15, 1096, 965, 31, 0, 0, 0, 
15, 1097, 1194, 1, 0, 0, 0, 
15, 1097, 1573, 13, 9, 1, 1, 
15, 1103, 1834, 3, 0, 0, 0, 
15, 1113, 460, 14, 13, 19, 3, 
15, 1113, 1002, 0, 0, 0, 0, 
15, 1116, 1557, 19, 5, 1, 1, 
15, 1121, 1540, 4, 4, 3, 3, 
15, 1133, 560, 35, 0, 0, 0, 
15, 1133, 1557, 0, 0, 0, 0, 
15, 1141, 1754, 18, 13, 2, 1, 
15, 1145, 1558, 9, 0, 0, 0, 
15, 1147, 1286, 7, 6, 30, 4, 
15, 1149, 732, 5, 0, 0, 0, 
15, 1153, 810, 3, 0, 0, 0, 
15, 1160, 1739, 1, 0, 0, 0, 
15, 1167, 767, 7, 0, 0, 0, 
15, 1186, 891, 9, 1, 1, 3, 
15, 1194, 719, 9, 9, 144, 5, 
15, 1198, 272, 7, 0, 0, 0, 
15, 1201, 201, 31, 30, 3, 1, 
15, 1205, 949, 0, 0, 0, 0, 
15, 1211, 268, 15, 0, 0, 0, 
15, 1221, 380, 28, 5, 36, 4, 
15, 1226, 588, 17, 0, 0, 0, 
15, 1227, 1149, 30, 29, 22, 2, 
15, 1235, 459, 6, 0, 0, 0, 
15, 1240, 192, 2, 2, 3, 2, 
15, 1240, 406, 3, 0, 0, 0, 
15, 1265, 537, 26, 16, 2, 1, 
15, 1269, 774, 54, 0, 0, 0, 
15, 1271, 890, 11, 0, 0, 0, 
15, 1273, 534, 25, 0, 0, 0, 
15, 1274, 891, 9, 4, 24, 3, 
15, 1279, 1071, 47, 45, 11, 1, 
15, 1283, 1027, 56, 0, 0, 0, 
15, 1285, 237, 12, 10, 6, 2, 
15, 1285, 837, 3, 1, 5, 3, 
15, 1288, 174, 9, 6, 4, 2, 
15, 1291, 919, 18, 10, 2, 1, 
15, 1291, 1242, 0, 0, 0, 0, 
15, 1293, 1244, 18, 0, 0, 0, 
15, 1296, 562, 21, 9, 1, 1, 
15, 1300, 1266, 54, 24, 28, 3, 
15, 1301, 187, 1, 0, 0, 0, 
15, 1302, 916, 6, 4, 5, 3, 
15, 1303, 1016, 9, 4, 1, 1, 
15, 1303, 1153, 14, 14, 99, 4, 
15, 1303, 1269, 21, 6, 4, 1.83, 
